x,y,code,name
3.3384955,6.619116,A01P7,Placeholder
11.739993,2.321404,F16C35,Placeholder
12.416101,2.071471,B60C13,Placeholder
1.637599,5.3328905,A61P1,Placeholder
11.654998,2.2607074,F16C17,Placeholder
1.4185876,5.542841,A61K51,Placeholder
8.18178,7.4051266,G02B1,Placeholder
12.421049,2.0753937,B60C9,Placeholder
7.2978263,3.202969,B22C15,Placeholder
13.528659,7.4840765,H02P9,Placeholder
11.436194,5.9973907,B62D15,Placeholder
8.34346,0.39575863,F24F13,Placeholder
12.473514,5.098002,A01C21,Placeholder
7.6210384,8.702386,F21W105,Placeholder
7.5212073,8.825398,F21W131,Placeholder
7.7289596,0.31196955,F23L7,Placeholder
12.03711,3.0061667,F02N15,Placeholder
12.529136,3.1408753,B60T17,Placeholder
4.729216,1.5675005,H01M8,Placeholder
3.249407,3.3311784,C08F220,Placeholder
11.762161,4.7534366,A01G23,Placeholder
2.3437555,1.2190361,C10N50,Placeholder
5.2174983,0.47761527,C07C1,Placeholder
8.87585,7.0554414,G02C5,Placeholder
5.556971,2.7653341,C23C30,Placeholder
10.105134,0.5709747,F02F7,Placeholder
7.8124943,7.135485,A61N5,Placeholder
11.803429,3.1350389,F16H19,Placeholder
7.653798,-0.9566289,F28F27,Placeholder
8.489365,7.663508,G01J9,Placeholder
7.6555576,3.2751117,B21D51,Placeholder
11.072976,1.9818822,F01D15,Placeholder
9.595516,0.57454723,F04D27,Placeholder
6.173268,0.75696737,B01D53,Placeholder
10.356196,1.1123354,F01C1,Placeholder
11.351142,3.996317,F16H21,Placeholder
11.933941,8.904701,G11C13,Placeholder
11.923188,8.400022,H03M1,Placeholder
7.501635,8.83459,F21Y107,Placeholder
10.224655,3.2384014,F16B19,Placeholder
11.395959,6.1881256,B60K28,Placeholder
1.6154372,5.3335643,A61P43,Placeholder
4.657544,3.2699642,C08J9,Placeholder
5.298277,1.3060657,C22B3,Placeholder
7.7784557,1.4029635,B01F5,Placeholder
7.932757,6.5444136,H01C7,Placeholder
3.3204277,3.2037768,C08F2,Placeholder
3.218881,4.9729476,C13K1,Placeholder
4.804727,2.7347846,C04B33,Placeholder
11.364213,5.3864727,B60S5,Placeholder
10.428007,3.8953092,F16B2,Placeholder
5.080653,4.013047,D21H13,Placeholder
11.52086,4.2741046,B62D61,Placeholder
11.351904,4.725048,B66F11,Placeholder
6.9630966,2.5997713,H01T13,Placeholder
11.681495,2.275782,F16C43,Placeholder
6.8165503,1.6825429,G21C15,Placeholder
11.123266,4.1505527,B62D65,Placeholder
3.8811233,4.5690722,C08L89,Placeholder
3.19614,3.2558603,C08F222,Placeholder
8.387713,2.7416687,B67D1,Placeholder
10.302238,2.934445,F16B39,Placeholder
9.55568,5.9915895,G01F1,Placeholder
12.080405,6.917302,H02S30,Placeholder
9.992415,2.3735924,F16L15,Placeholder
6.722291,1.8646904,G21C17,Placeholder
10.972165,8.929574,H04W48,Placeholder
7.451938,4.543757,G03G15,Placeholder
10.621723,0.8948496,F04B17,Placeholder
10.14219,6.9782515,G06F3,Placeholder
10.068909,4.2111225,B65D19,Placeholder
7.2062383,6.311447,H01L39,Placeholder
10.926678,4.0562334,B66D3,Placeholder
1.4414786,5.1328654,A61P3,Placeholder
10.141217,8.386434,H03G5,Placeholder
5.7282686,0.6217463,B01D3,Placeholder
10.500712,6.3894887,G01C25,Placeholder
8.203775,7.445909,B29L11,Placeholder
11.35604,4.7032123,B66C13,Placeholder
12.22047,7.5427527,G01R31,Placeholder
10.998849,4.503826,B60R3,Placeholder
7.5073676,6.015845,G01N30,Placeholder
12.294706,3.5414274,F16H59,Placeholder
7.613405,0.5831091,F24C15,Placeholder
11.443826,5.1155877,B66B11,Placeholder
8.219855,4.0697107,A21C11,Placeholder
9.592784,6.757185,G01H3,Placeholder
11.109042,2.118635,B64D41,Placeholder
5.470983,2.6287463,C30B33,Placeholder
10.693308,7.6946893,G06F15,Placeholder
3.5803185,3.3464293,C08G101,Placeholder
5.7183642,2.377348,C22C29,Placeholder
6.289087,4.820627,D04B1,Placeholder
10.951631,5.418844,G05D3,Placeholder
1.898539,4.0203795,C07C303,Placeholder
9.823473,0.21170597,F02B33,Placeholder
7.5322604,2.9687986,B21J5,Placeholder
6.0573587,1.1602136,C02F103,Placeholder
5.783727,3.3061764,C03C17,Placeholder
3.9121113,3.5083601,C08G8,Placeholder
9.91728,3.4268255,B25B5,Placeholder
9.697364,7.535278,G06T19,Placeholder
3.11956,2.9742906,C08F36,Placeholder
5.916011,4.3785415,D01D5,Placeholder
3.1503348,2.7395842,C08L47,Placeholder
10.571872,6.6707363,G01V3,Placeholder
9.895252,-0.17402273,F02D23,Placeholder
12.982495,8.933494,H01Q23,Placeholder
11.551666,2.8364856,F16D1,Placeholder
11.908843,4.4228635,G05G25,Placeholder
9.916081,3.5297358,E02B3,Placeholder
3.4796236,3.4979541,C08F299,Placeholder
3.9899967,3.3190408,C09J133,Placeholder
11.934837,3.7219498,B62M3,Placeholder
7.5845003,8.756016,F21S41,Placeholder
1.3909522,5.4137836,C07D257,Placeholder
10.739968,7.7320075,G06F13,Placeholder
9.855168,6.0375147,G01P5,Placeholder
10.985307,8.858781,H04W40,Placeholder
8.520949,5.9129996,A61M25,Placeholder
7.0471997,0.5722378,A24B15,Placeholder
9.208612,6.5475936,H01L41,Placeholder
9.5584955,7.6375313,G06T5,Placeholder
9.829721,7.4702654,G06T13,Placeholder
10.79155,7.1615677,G06K19,Placeholder
6.7214346,5.058721,D01H1,Placeholder
9.876227,0.9213501,F04D19,Placeholder
9.765415,0.8276204,F01D1,Placeholder
10.763006,4.4380565,F16M11,Placeholder
10.715502,5.1929398,A63B22,Placeholder
5.9160514,4.3317156,D04H1,Placeholder
8.486817,3.7090151,B65D21,Placeholder
9.017212,3.033173,B28D5,Placeholder
6.4981136,3.72887,B29C59,Placeholder
7.4281855,1.0138593,F26B9,Placeholder
11.71269,3.0627792,F02B61,Placeholder
8.508169,0.18085785,F01N3,Placeholder
10.736963,8.011633,H04L12,Placeholder
7.750574,3.0642824,B21J9,Placeholder
10.401422,0.78592694,F04B43,Placeholder
3.9665556,3.0254257,C08F6,Placeholder
7.430589,8.964235,F21V21,Placeholder
10.282076,2.929992,F16B31,Placeholder
11.023219,7.058731,G08B7,Placeholder
8.049882,5.3185863,A46B7,Placeholder
7.3088818,-1.0060854,F28D9,Placeholder
12.773092,1.1844002,A43C11,Placeholder
12.975569,8.902845,H01Q5,Placeholder
6.600591,2.4401462,B23K1,Placeholder
5.7234774,2.1478343,C22C23,Placeholder
9.172536,7.3523307,B60J3,Placeholder
8.108751,1.9387888,B08B3,Placeholder
9.395023,7.3078365,G01S17,Placeholder
10.325472,0.56165165,F02B75,Placeholder
10.429528,5.62556,B60R16,Placeholder
9.6547985,7.428197,H04N7,Placeholder
6.092721,2.1651115,B21B27,Placeholder
11.259618,9.040505,H04J13,Placeholder
5.059517,2.7000062,C23C18,Placeholder
13.104839,4.215834,E05B85,Placeholder
6.007814,4.6158137,D02J1,Placeholder
5.144703,2.4057856,C25D17,Placeholder
4.617864,0.36867192,C10N70,Placeholder
8.296747,3.9704752,A47K10,Placeholder
11.3882475,4.675076,B66C23,Placeholder
10.314423,7.6505613,G06N7,Placeholder
3.934128,2.9279242,C09K8,Placeholder
5.131783,2.8378885,C23C22,Placeholder
11.0439,8.646808,H04W64,Placeholder
10.270518,0.70356476,F01M1,Placeholder
7.6335673,0.55745333,A21B3,Placeholder
12.768997,6.449433,H01H71,Placeholder
1.6091498,4.3750353,C07C235,Placeholder
9.57183,4.3948517,A44B19,Placeholder
13.021704,4.228841,E05B79,Placeholder
12.411841,7.2315474,B60M7,Placeholder
7.979459,6.8076205,H01L29,Placeholder
8.509118,7.4867897,G11B7,Placeholder
12.06185,3.0490088,B60K17,Placeholder
7.0289383,3.224912,B29C31,Placeholder
8.380765,7.5199203,G01J3,Placeholder
3.7874503,3.6425369,C09D4,Placeholder
13.857302,6.020749,H02K21,Placeholder
9.18472,6.2402716,A61N1,Placeholder
3.3693542,6.5695415,A01N35,Placeholder
8.543438,5.6767797,A61M3,Placeholder
4.616315,1.7538804,H01M12,Placeholder
11.981636,4.0826755,B62K23,Placeholder
9.255935,6.8085217,A61B8,Placeholder
10.813033,3.6714447,E02F5,Placeholder
4.7581635,2.1485283,C01G23,Placeholder
6.185299,3.9424374,B44C1,Placeholder
10.405104,7.62541,G06F16,Placeholder
11.397967,4.5577683,B62D53,Placeholder
10.35119,2.4016113,E21B19,Placeholder
10.111896,6.1908603,G01P15,Placeholder
8.999663,5.5222044,A61M16,Placeholder
1.5363595,4.4850435,C07C229,Placeholder
8.237872,7.5827813,H01S5,Placeholder
12.475141,7.45765,H02J9,Placeholder
7.944773,7.2934966,B82Y20,Placeholder
7.1295595,1.9174086,B01J2,Placeholder
7.976246,-1.3316752,F25B25,Placeholder
11.829838,5.5404024,B62D113,Placeholder
3.743864,3.4427252,C09J175,Placeholder
2.3006213,1.18691,C10N20,Placeholder
3.4870186,5.319958,A21D13,Placeholder
11.855659,4.208829,B62D9,Placeholder
3.3978,3.1250699,C08L29,Placeholder
12.425503,7.4157066,H02J1,Placeholder
3.0323482,3.3376708,C08F214,Placeholder
10.550798,1.3062103,F16F13,Placeholder
8.630763,7.7214885,H04B10,Placeholder
1.8515348,5.2493057,A61Q7,Placeholder
6.8782363,2.5005622,B23K31,Placeholder
7.661352,5.805128,G01N1,Placeholder
9.039971,7.6745963,G03B17,Placeholder
9.899582,7.8599977,H04N19,Placeholder
1.8030548,3.859944,C07C265,Placeholder
11.35288,3.724284,B62D37,Placeholder
10.618222,4.938344,B64D25,Placeholder
4.434897,3.3594236,B29K27,Placeholder
1.7712842,3.9089384,C07C33,Placeholder
11.764349,4.951972,E01C23,Placeholder
7.4368405,8.926268,F21V15,Placeholder
11.582992,4.590415,B62D49,Placeholder
11.016856,3.2748873,B63B1,Placeholder
10.299399,2.2177625,E21B21,Placeholder
12.216201,7.66625,G01R19,Placeholder
9.923678,7.484121,G06K9,Placeholder
12.095569,6.9265933,F24S25,Placeholder
11.105011,5.9612775,G05D1,Placeholder
8.014256,-1.444658,F25B5,Placeholder
7.8100066,7.22666,A61B6,Placeholder
12.1530075,7.439291,G01R1,Placeholder
4.1273775,3.3348286,C09J183,Placeholder
12.553547,3.155391,B60T13,Placeholder
10.019455,6.317412,G01M7,Placeholder
1.1175481,4.800258,C07D407,Placeholder
10.324638,6.2972546,G01B7,Placeholder
3.6643777,5.45593,C12C11,Placeholder
8.921384,4.4615383,B65G43,Placeholder
7.957506,8.625355,H05B37,Placeholder
10.697018,7.7670083,G09C1,Placeholder
9.871688,3.931804,E04B9,Placeholder
9.035923,7.842135,G03B3,Placeholder
9.48892,0.633391,F02C7,Placeholder
10.499881,4.848705,A47C20,Placeholder
4.0219254,3.6301768,C09D163,Placeholder
0.98233116,4.819107,C07D271,Placeholder
3.8491378,3.3361592,C09J163,Placeholder
11.893934,2.6473463,B60B27,Placeholder
5.2868257,2.2160509,C01G49,Placeholder
8.231383,8.061741,G01V8,Placeholder
3.1445727,5.5000205,A23K20,Placeholder
7.497091,0.9861315,F26B25,Placeholder
12.590228,6.1499763,H01R11,Placeholder
10.89117,2.702241,B64C7,Placeholder
1.2578266,5.0210714,C07C237,Placeholder
5.1841035,2.579041,H01B5,Placeholder
9.852485,5.966193,G01N3,Placeholder
9.880876,-0.19721437,F02D35,Placeholder
10.326784,2.1751351,E21B34,Placeholder
8.000501,-1.2998371,F25B27,Placeholder
9.998038,4.3681564,F25D23,Placeholder
3.6280007,2.9361308,C08C1,Placeholder
10.72389,0.26759997,F16K24,Placeholder
10.50007,3.479183,E02B17,Placeholder
5.4768314,2.2225938,C22C28,Placeholder
12.542961,3.3387783,B60T8,Placeholder
12.746333,7.26974,H02H1,Placeholder
8.127989,5.5205674,A46B15,Placeholder
12.560054,3.1016328,B60T11,Placeholder
12.381566,4.969384,A01D57,Placeholder
13.004584,8.944805,H01Q9,Placeholder
11.52347,3.9617057,B60C25,Placeholder
2.3621893,1.2666304,C10M149,Placeholder
6.099479,2.2263196,C21D7,Placeholder
9.6796,3.3191547,B25H1,Placeholder
3.219482,5.390992,C12G3,Placeholder
5.7387104,2.1877549,C22C14,Placeholder
7.9085307,8.645069,H05B41,Placeholder
10.203074,6.2439156,G01M13,Placeholder
8.4834585,4.3470187,B65B43,Placeholder
11.7182865,2.2741225,F16C23,Placeholder
13.189433,4.1962895,E05C9,Placeholder
9.243477,0.31759682,F01P1,Placeholder
8.123784,7.1081696,G03F7,Placeholder
12.683065,4.175685,E05F3,Placeholder
12.444972,2.0664797,B60C17,Placeholder
2.6880875,5.6058197,C12N1,Placeholder
10.748531,4.2682223,A47B88,Placeholder
7.7626567,7.805581,H01L33,Placeholder
10.503499,0.85290456,F01B9,Placeholder
9.539392,4.254865,B65F3,Placeholder
10.982622,9.0108385,H04W68,Placeholder
7.6308,-0.5696282,F24H1,Placeholder
3.0814898,5.2359023,A23F3,Placeholder
9.798161,3.9026365,E04B2,Placeholder
10.774196,6.7967753,G05B23,Placeholder
11.018675,7.0397005,G08B1,Placeholder
9.032044,2.623593,B24D7,Placeholder
11.243289,9.065738,H04J1,Placeholder
12.983452,8.982223,H01Q25,Placeholder
1.9789181,5.7988367,C12N15,Placeholder
1.3831656,4.553385,C07D493,Placeholder
7.285246,4.9508705,B43K29,Placeholder
3.41387,4.302023,A61Q5,Placeholder
7.490492,8.752555,F21K9,Placeholder
9.919129,4.1643987,E06B3,Placeholder
5.353054,1.2760345,C22B23,Placeholder
9.680992,1.9586102,F16L21,Placeholder
7.6045995,-0.7450187,F22B35,Placeholder
10.438751,7.0130363,G07D11,Placeholder
9.232749,7.135742,B60K35,Placeholder
9.665807,0.47687262,F02B41,Placeholder
6.958107,3.3000493,B28B3,Placeholder
10.963604,8.933092,H04W36,Placeholder
6.639384,3.398433,B29K67,Placeholder
6.266533,1.0077066,B01D17,Placeholder
10.800542,7.2613087,G06K17,Placeholder
13.491258,6.0948744,H02K33,Placeholder
6.5592976,2.211151,B22D27,Placeholder
7.9434977,6.988728,G03F1,Placeholder
1.8140574,5.603617,C07K7,Placeholder
11.808063,5.498263,B62D119,Placeholder
11.162789,8.980961,H04W16,Placeholder
10.999134,6.011637,G08G5,Placeholder
4.008588,3.2680902,C09J121,Placeholder
9.854014,6.703649,G01R33,Placeholder
10.319099,3.0707004,F16L1,Placeholder
4.803523,4.4571114,D06P3,Placeholder
11.109573,4.7035794,A61G5,Placeholder
6.1090994,3.828988,B27N3,Placeholder
2.1309195,4.1590877,C07F19,Placeholder
8.387813,3.4425492,B67B7,Placeholder
9.093082,1.0591328,B63B25,Placeholder
8.635063,-0.043293603,B60K11,Placeholder
8.83963,1.3265758,A62C99,Placeholder
11.691084,3.8517883,B62K11,Placeholder
10.25094,7.427402,G10H1,Placeholder
7.82673,3.4100182,F42B10,Placeholder
2.6767046,4.875997,B01J41,Placeholder
3.455152,6.043099,C05F11,Placeholder
10.939267,7.2506056,H04M11,Placeholder
8.330106,7.438639,G01J1,Placeholder
11.751827,2.9752307,F16H49,Placeholder
7.629726,4.629798,B65H16,Placeholder
8.44614,7.447657,B29D11,Placeholder
13.729425,5.980353,H02K49,Placeholder
10.43858,6.16561,G01L3,Placeholder
13.614558,5.8996854,F16C32,Placeholder
11.083338,2.2644923,B63H1,Placeholder
10.8272505,3.6435378,B63B27,Placeholder
8.406059,4.2289567,A21C9,Placeholder
8.812499,2.0240712,E03C1,Placeholder
3.6355383,3.1814191,C08G63,Placeholder
7.4679537,3.5428693,B05C5,Placeholder
10.293798,3.0506403,F16B41,Placeholder
6.2557635,4.2264853,B41M3,Placeholder
7.5762525,4.5946536,B41J15,Placeholder
9.377141,1.6563932,B60K15,Placeholder
12.461387,5.0942636,A01C23,Placeholder
9.482333,7.642212,G06T3,Placeholder
7.4417872,8.930069,F21S4,Placeholder
6.065461,2.1138964,C22C37,Placeholder
11.559151,4.2799067,B62K15,Placeholder
11.940055,8.829313,G11C5,Placeholder
4.9622188,1.5643495,C25C7,Placeholder
4.584007,2.4985855,C04B14,Placeholder
6.6919427,5.098033,B65H63,Placeholder
7.9699163,-1.2806281,F25B30,Placeholder
2.309365,1.193108,C10N10,Placeholder
8.275621,7.985353,G03B33,Placeholder
5.1572385,2.4315631,C25D21,Placeholder
11.308228,3.43498,F16M7,Placeholder
9.870841,3.9058056,E04B5,Placeholder
11.522798,8.235351,G01R23,Placeholder
7.1255064,0.5245622,A24D1,Placeholder
5.1490283,2.6248815,C25D3,Placeholder
9.7967205,0.91709876,F04D29,Placeholder
11.180574,6.283164,G01C21,Placeholder
8.0507,-1.350367,F25B45,Placeholder
6.5155687,3.8273618,B29K101,Placeholder
12.798901,7.1252995,H01H83,Placeholder
7.462954,8.907427,F21V23,Placeholder
3.0339568,4.935375,C11B1,Placeholder
7.4359536,-0.26760423,F16L53,Placeholder
6.6847997,2.8225818,B29C35,Placeholder
10.057081,0.09663699,F02M57,Placeholder
9.103938,2.6643014,B23C5,Placeholder
8.494953,-0.3447722,F01P5,Placeholder
11.568928,3.88097,B62J17,Placeholder
1.7022607,5.31913,A61K41,Placeholder
9.511647,0.7736738,F01D11,Placeholder
2.6249053,5.0716734,C07H1,Placeholder
9.798449,3.5926833,F16B11,Placeholder
1.9663469,4.1363454,C07F1,Placeholder
8.150305,1.9953432,B65G53,Placeholder
12.417483,4.954237,A01F12,Placeholder
5.39774,3.6994505,B32B1,Placeholder
9.747778,4.7551446,A45C13,Placeholder
6.673237,4.3672934,H01B9,Placeholder
10.548112,4.0950985,E04F10,Placeholder
8.929199,2.606903,B24D3,Placeholder
12.232188,4.9373155,A01B63,Placeholder
6.856562,3.2775216,B29C48,Placeholder
11.81534,2.8304698,B60B35,Placeholder
9.766012,5.201752,A44C5,Placeholder
8.048328,5.446281,A61C15,Placeholder
11.622743,4.3297014,B61C3,Placeholder
9.674243,7.4997745,G06T1,Placeholder
8.838957,4.592388,B07C3,Placeholder
4.114468,3.1833537,C09K21,Placeholder
9.858333,8.345012,H04R29,Placeholder
12.330692,7.258751,H02J7,Placeholder
9.146714,0.71656996,F17C5,Placeholder
5.3357263,4.272428,D06M23,Placeholder
7.375897,4.642748,B41F33,Placeholder
9.194682,2.8350437,B24B9,Placeholder
11.536988,4.2578573,B62H3,Placeholder
8.348792,3.5980732,B65D23,Placeholder
10.358092,7.651654,G06N99,Placeholder
11.486293,5.5599337,B60M1,Placeholder
11.745657,4.1282396,B62J99,Placeholder
8.644523,6.0402875,A61B90,Placeholder
12.386114,4.9600906,A01D45,Placeholder
3.2970746,3.2393978,C08F265,Placeholder
3.0855775,3.0947876,C08F212,Placeholder
10.225405,3.1282134,B21J15,Placeholder
10.696706,0.846169,F04B13,Placeholder
8.946738,4.412363,B65G25,Placeholder
10.985284,8.927781,H04W76,Placeholder
8.482703,5.769065,A61M37,Placeholder
2.5068464,5.4708223,C12P7,Placeholder
2.0047395,6.0675716,C40B50,Placeholder
10.310289,2.208335,E21B33,Placeholder
7.935864,-1.1437889,F01K25,Placeholder
7.5638494,8.769634,F21W102,Placeholder
13.832934,5.9937477,H02K19,Placeholder
7.9383183,0.24144235,F23N5,Placeholder
5.009469,4.456546,B41C1,Placeholder
10.211606,8.195943,G10L15,Placeholder
11.629199,7.731071,H04B5,Placeholder
10.07535,5.6561227,G01G21,Placeholder
9.443111,0.36250383,F02M35,Placeholder
8.024161,-1.4866335,F25B7,Placeholder
1.8041886,3.9192853,C07C41,Placeholder
9.962899,6.0902524,G01P1,Placeholder
9.788198,8.335921,H04R5,Placeholder
10.1338625,3.939151,E04H17,Placeholder
12.343324,5.7647057,H01H19,Placeholder
10.595232,4.609456,B60R22,Placeholder
11.6961,2.3096435,F16C41,Placeholder
10.434529,6.5402603,G01D18,Placeholder
8.3679905,3.4791977,B65D51,Placeholder
7.467162,4.578883,G03G21,Placeholder
13.619573,7.47137,H02P29,Placeholder
8.9125,1.3690997,A62C3,Placeholder
10.293017,6.8298593,G09B9,Placeholder
9.923776,6.3656096,G04G9,Placeholder
10.707789,0.43157715,F16K37,Placeholder
3.1319559,5.463946,A23K40,Placeholder
10.786972,7.2519403,G07F15,Placeholder
10.221181,5.7409897,G01B5,Placeholder
6.774442,1.7531947,G21D1,Placeholder
4.702989,1.479969,C25B15,Placeholder
11.346762,4.958207,B66B9,Placeholder
10.022752,5.6693344,G01G23,Placeholder
2.3089216,1.192166,C10M141,Placeholder
8.431136,0.3434172,F24F12,Placeholder
7.5964985,0.6273401,A47J27,Placeholder
11.576884,3.8684502,B60G11,Placeholder
9.332992,5.342344,B63C11,Placeholder
10.75988,0.33263656,B60C29,Placeholder
3.4609127,5.3021436,A23L5,Placeholder
7.673679,1.9326286,B05B5,Placeholder
10.471337,6.9001517,G08B23,Placeholder
2.1144555,4.1963096,C07F15,Placeholder
6.073705,2.1131463,C22C38,Placeholder
9.196503,2.8163018,B23Q11,Placeholder
5.570508,3.0326035,C03C13,Placeholder
7.7677073,7.2293606,G01V5,Placeholder
6.719018,5.087578,B65H67,Placeholder
1.9976153,6.0245576,C40B40,Placeholder
10.232659,5.972802,G01B21,Placeholder
10.853827,4.8845897,A61G1,Placeholder
7.2159595,1.3254795,B01D24,Placeholder
2.8450599,6.2305136,A01H6,Placeholder
9.103407,4.7654853,G07F11,Placeholder
9.279944,3.1887012,A01G3,Placeholder
9.774451,5.382562,G04G17,Placeholder
10.93872,6.486891,G05B11,Placeholder
5.1536217,0.1654567,C10G47,Placeholder
5.8288074,3.27869,C03C23,Placeholder
9.274336,5.901637,A61H7,Placeholder
12.58765,3.396612,F02D29,Placeholder
10.975118,2.7796748,B64C5,Placeholder
7.5906787,8.781837,F21W107,Placeholder
10.54298,0.8558292,F04B53,Placeholder
10.566665,4.8093634,A47C1,Placeholder
5.773143,4.5214934,D01F1,Placeholder
8.16269,1.7570683,B05B1,Placeholder
7.533775,5.8036075,C12N13,Placeholder
1.7399101,3.9043536,C07C57,Placeholder
11.871578,4.4100256,G05G5,Placeholder
12.092906,6.938279,H02S10,Placeholder
12.669951,6.0778737,H01R35,Placeholder
10.619245,0.8353534,F01L13,Placeholder
6.0541162,3.1977038,C03B23,Placeholder
12.99208,8.95063,H01Q21,Placeholder
7.6872582,0.5802632,F24C14,Placeholder
1.555337,4.341848,C07C59,Placeholder
2.5995665,4.214518,C09K9,Placeholder
3.291641,3.1291533,C08G64,Placeholder
6.351543,1.655796,B01D39,Placeholder
12.575848,3.452743,B60W10,Placeholder
5.563774,4.302448,D06N3,Placeholder
5.529065,3.5615702,B05D3,Placeholder
7.0796494,1.8249606,B03C1,Placeholder
2.0227077,5.156368,C07H13,Placeholder
7.550999,1.7408042,D21F9,Placeholder
10.560998,7.1336946,G07F17,Placeholder
8.273521,-0.66706616,F25D29,Placeholder
5.766985,3.8027713,B41N3,Placeholder
5.025837,2.5089788,H01B13,Placeholder
4.639283,4.459013,C09B69,Placeholder
8.279707,0.36064938,F23R3,Placeholder
4.024197,4.525059,A61L15,Placeholder
10.686669,0.37191927,G05D7,Placeholder
3.8619382,3.1510453,C08L61,Placeholder
3.3800848,6.6351857,A01P13,Placeholder
1.4620577,5.3156037,C07B59,Placeholder
11.616239,2.2411373,F16C33,Placeholder
0.895388,4.8687506,C07C311,Placeholder
9.647129,0.44857377,F02B37,Placeholder
12.138834,8.282011,G05F3,Placeholder
8.509549,7.6488714,G03H1,Placeholder
1.7859513,4.3842254,C07D221,Placeholder
6.7881308,4.4779143,H01B17,Placeholder
9.794508,-0.004613808,F02B31,Placeholder
9.814699,3.979969,E04B7,Placeholder
11.250122,4.6732965,B66B7,Placeholder
6.7613144,1.4209969,F27B3,Placeholder
7.0171156,4.394567,G09F3,Placeholder
8.146019,1.9635938,B05B12,Placeholder
7.5330777,7.183346,H05G1,Placeholder
7.390733,8.994586,F21S9,Placeholder
9.985279,6.4549775,H04M1,Placeholder
10.293338,0.993229,F04C18,Placeholder
6.7708707,3.7902827,A63B37,Placeholder
2.236713,5.942316,B82Y15,Placeholder
11.72908,6.1029997,B61L3,Placeholder
1.6938562,4.4502006,C07D495,Placeholder
11.122126,8.922267,H04W52,Placeholder
5.3723717,1.3070278,C22B5,Placeholder
7.0409627,2.6761525,B23H9,Placeholder
7.3101177,-1.007929,F28F1,Placeholder
9.665743,1.9267416,F16L27,Placeholder
9.901534,-0.23436572,F02D21,Placeholder
11.930534,4.8279657,B62D5,Placeholder
13.218195,4.2065682,E05B47,Placeholder
7.6675515,5.817434,G01N13,Placeholder
10.319511,3.57235,F16B7,Placeholder
8.260038,1.7928363,B08B5,Placeholder
1.8098963,3.8328474,C07C67,Placeholder
5.941876,3.7754712,B32B7,Placeholder
9.230768,3.0647392,B27B5,Placeholder
9.878249,-0.21608663,F02B1,Placeholder
10.82348,5.4361916,B25J11,Placeholder
10.654811,4.2036204,E06C7,Placeholder
5.391764,3.734506,B32B27,Placeholder
7.5996737,-0.7188607,F28D20,Placeholder
10.846831,7.134634,G05B15,Placeholder
8.598855,5.7064,A61M13,Placeholder
8.3783,3.616473,B65D8,Placeholder
1.3436853,5.3941045,A61P35,Placeholder
10.205497,7.3642864,G01V99,Placeholder
8.17225,2.385645,A47J43,Placeholder
10.7564945,5.5551553,A63H17,Placeholder
2.3393142,4.428716,C09B23,Placeholder
1.9728329,4.1248055,C07C309,Placeholder
8.300503,1.9886125,B08B1,Placeholder
8.01643,5.343854,A46B3,Placeholder
9.558128,0.08590526,F02M21,Placeholder
9.631731,2.0805979,F16L55,Placeholder
10.437021,5.750105,A63B69,Placeholder
8.5860195,4.9132504,A61F13,Placeholder
10.559264,4.583569,A63B5,Placeholder
3.4435554,6.4640565,A01N25,Placeholder
10.402036,5.497156,A63H3,Placeholder
6.7080994,1.8235095,G21C1,Placeholder
8.265429,3.6157086,A45D33,Placeholder
6.721382,1.5117342,F27D1,Placeholder
9.1154175,7.668493,G03B7,Placeholder
7.4669,8.845606,F21V29,Placeholder
9.021261,3.3256109,B26B19,Placeholder
12.661335,6.4912024,H01H85,Placeholder
12.26445,6.2702737,H04Q1,Placeholder
1.9058671,3.7710068,C07D301,Placeholder
1.846342,3.7473783,C07C29,Placeholder
11.392652,4.258811,B61C9,Placeholder
11.486341,3.2143981,F16C11,Placeholder
8.017203,-1.3693774,F25B1,Placeholder
8.127161,1.8503084,B05B15,Placeholder
2.9232526,2.8010302,C08F10,Placeholder
10.209859,8.19496,G10L17,Placeholder
11.178268,2.1719525,F03D7,Placeholder
9.727421,5.943781,G01N19,Placeholder
9.93049,5.951054,G01L5,Placeholder
6.9203568,3.587311,B29D99,Placeholder
10.985967,2.7830749,B64C3,Placeholder
9.928427,-0.1404891,F02D17,Placeholder
7.9727135,6.678047,H01L49,Placeholder
8.394795,2.7709663,B67D3,Placeholder
11.072324,1.9274685,F02K5,Placeholder
10.357334,7.9059224,H04H60,Placeholder
7.49832,8.790922,F21V3,Placeholder
1.406386,5.0124454,C07H19,Placeholder
10.056192,6.9554977,G09F27,Placeholder
10.153243,6.905741,A63F13,Placeholder
10.462203,6.415359,G04C3,Placeholder
6.5197687,4.84213,D04C1,Placeholder
11.44436,5.497332,B66B25,Placeholder
9.9559145,6.316181,G04B19,Placeholder
10.691695,7.446499,G06Q20,Placeholder
1.3836542,5.14398,A61P25,Placeholder
4.29668,3.32277,C09J7,Placeholder
1.8109837,3.811834,C07C53,Placeholder
4.8231864,2.2166998,C01F11,Placeholder
7.943055,2.0943596,B01F15,Placeholder
10.34544,3.0932689,E02D5,Placeholder
8.691115,1.911883,E04H4,Placeholder
6.4952836,3.8682466,B32B43,Placeholder
11.428928,6.155013,B60W30,Placeholder
7.720957,-0.6924381,F24D19,Placeholder
