x,y,code,name,name_full
9.383328,0.9271205,B41J2,Typewriters or selective printing mechanisms ch...,"Typewriters or selective printing mechanisms characterised by the printing or marking process for which they are designed  (mounting, arrangement or disposition of types or dies B41J"
15.263934,1.2613766,E05B13,Devices preventing the key or the handle or bot...,"Devices preventing the key or the handle or both from being used[1,2006.01]IPC (2023.01), Section E 1E05B"
13.395919,4.1459527,G06F111,Details relating to CAD techniques [2020.01],Details relating to CAD techniques [2020.01]
3.59463,-1.9740659,C07C319,"Preparation of thiols, sulfides, hydropolysulfi...","Preparation of thiols, sulfides, hydropolysulfides or polysulfides[5,2006.01]"
11.322098,4.1410317,A63B24,Electric or electronic controls for exercising ...,Electric or electronic controls for exercising apparatus of groups A63B
14.094194,5.7193255,H04R3,Circuits for transducers  (arrangements for pro...,Circuits for transducers  (arrangements for producing areverberation or echo sound G10K
15.263452,1.2618923,E05C3,Fastening devices with bolts moving pivotally o...,Fastening devices with bolts moving pivotally or rotatively (devices released automatically by pull or pressure on the wing E05C
5.9639544,-3.1426406,C05G3,Mixtures of one or more fertilisers with additi...,"Mixtures of one or more fertilisers with additives not having a specifically fertilising activity[1,2006.01,2020.01]"
-0.6584388,6.120832,C10N40,Specified use or application for which the lubr...,"Specified use or application for which the lubricatingcomposition is intended [4,2006.01]"
4.40467,2.9450426,D21H19,Coated paper (coated fibreboard D21J,Coated paper (coated fibreboard D21J
9.9610615,1.9211872,A61J3,Devices or methods specially adapted for bringi...,"Devices or methods specially adapted for bringing pharmaceutical products into particular physical or administering forms (chemical aspects, see the relevantclasses)[1,2006.01]"
8.2772875,4.353677,F16B4,"Shrinkage connection, e.g. assembled with the p...","Shrinkage connection, e.g. assembled with the parts at different temperature; Force fits  (restricted to metalparts or objects B23P"
7.4189925,5.624436,H01R12,Structural associations of a plurality of mutua...,"Structural associations of a plurality of mutually-insulated electrical connecting elements, specially adapted for printed circuits, e.g. printed circuit boards [PCB], flat or ribbon cables, or like generally planar structures, e.g. terminal strips, terminal blocks; Coupling devices specially adapted for printed circuits, flat or ribbon cables, or like generally planar structures; Terminals specially adapted for contact with, or insertion into, printed circuits, flat or ribbon cables, or like generally planar structures (printed connections to, or between, printed circuits H05K"
12.3734865,4.011988,A61B7,"Instruments for auscultation [1,2006.01]","Instruments for auscultation [1,2006.01]"
14.941056,1.5161994,E05F5,"Braking devices, e.g. checks; Stops; Buffers  (...","Braking devices, e.g. checks; Stops; Buffers  (construction of pneumatic or liquid braking devices E05F"
3.5271814,2.2319984,C08L81,Compositions of macromolecular compounds obtain...,"Compositions of macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing sulfur with or without nitrogen, oxygen, or carbon only; Compositions of polysulfones; Compositions of derivatives of such polymers [2,2006.01]"
3.9527268,3.0094066,D21B1,,
4.056466,3.3078907,D06M16,and indexed in group D06M,and indexed in group D06M
9.479455,3.9648454,H05K5,"Casings, cabinets or drawers for electric appar...","Casings, cabinets or drawers for electric apparatus[1,2006.01]"
1.9870882,2.2248294,B60C1,"takes precedence)[1,2,2006.01]","takes precedence)[1,2,2006.01]"
11.689909,3.993817,A47G1,TABLE EQUIPMENT,TABLE EQUIPMENT
10.6563635,5.051912,B25J17,"Joints[1,2006.01]","Joints[1,2006.01]"
10.088205,4.5702314,A61G3,Ambulance aspects of vehicles; Vehicles with sp...,"Ambulance aspects of vehicles; Vehicles with special provisions for transporting patients or disabled persons, or their personal conveyances, e.g. for facilitating access of, or for loading, wheelchairs[1,5,2006.01]"
3.2664185,-1.7371887,C07C63,Compounds having carboxyl groups bound to carbo...,"Compounds having carboxyl groups bound to carbon atoms of six-membered aromatic rings[1,2,2006.01]"
11.991169,-2.0267463,A43B13,"Soles; Sole-and-heel integral units [1,2006.01]","Soles; Sole-and-heel integral units [1,2006.01]"
13.330211,5.050542,G01R13,Arrangements for displaying electric variables ...,"Arrangements for displaying electric variables or waveforms[1,4,2006.01]"
8.961252,8.149542,F04B15,"Pumps adapted to handle specific fluids, e.g. b...","Pumps adapted to handle specific fluids, e.g. by selection of specific materials for pumps or pump parts[1,2006.01]"
12.096895,3.7661166,B60R1,,
4.3925447,2.1310003,B41M1,"Inking and printing with a printer's forme[1,20...","Inking and printing with a printer's forme[1,2006.01]"
8.778355,7.8918157,F02B67,Engines characterised by the arrangement of aux...,"Engines characterised by the arrangement of auxiliary apparatus not being otherwise provided for, e.g. the apparatus having different functions; Driving auxiliary apparatus from engines, not otherwise provided for[1,2006.01]"
10.5290365,5.818033,B62J45,Electrical equipment arrangements specially ada...,"Electrical equipment arrangements specially adaptedfor use as accessories on cycles, not otherwise provided for[2020.01]"
10.823408,1.0781938,A46D1,Bristles; Selection of materials for bristles  ...,"Bristles; Selection of materials for bristles  (making artificial bristles D01D, D01F) [1,2006.01]"
9.02684,2.2444923,B65D41,"Caps, e.g. crown caps or crown seals, i.e. memb...","Caps, e.g. crown caps or crown seals, i.e. members having parts arranged for engagement with the external periphery of a neck or wall defining a pouring opening or discharge aperture; Protective cap-like covers for closure members, e.g. decorative covers of metal foil or paper  (B65D"
6.052021,5.124092,H01L23,Details of semiconductor or other solid state d...,Details of semiconductor or other solid state devices  (H01L
14.077745,6.8732615,H03K7,Modulating pulses with a continuously-variable ...,"Modulating pulses with a continuously-variable modulating signal[1,2006.01]"
8.871588,2.4622123,A47J47,"Kitchen containers, stands or the like, not pro...","Kitchen containers, stands or the like, not provided for in other groups of this subclass; Cutting-boards, e.g. for bread[1,2006.01]"
2.9990163,-2.0053844,C07D307,Heterocyclic compounds containing five-membered...,"Heterocyclic compounds containing five-membered rings having one oxygen atom as the only ring heteroatom[2,2006.01]"
12.720294,7.152026,B60L1,SAFETY ARRANGEMENTS,SAFETY ARRANGEMENTS
5.958958,6.323606,H05B3,"Ohmic-resistance heating [1,2006.01]","Ohmic-resistance heating [1,2006.01]"
12.540276,3.9112113,G16H20,,
4.9214892,-0.98471075,C10G65,Treatment of hydrocarbon oils by two or more hy...,"Treatment of hydrocarbon oils by two or more hydrotreatment processes only [3,2006.01]"
3.3013363,1.8205894,B01F17,,
5.397816,7.391973,F28F9,Casings; Header boxes; Auxiliary supports for e...,"Casings; Header boxes; Auxiliary supports for elements; Auxiliary members within casings[1,2006.01]"
10.097152,2.7292264,B65G39,"Rollers, e.g. drive rollers, or arrangements th...","Rollers, e.g. drive rollers, or arrangements thereof incorporated in roller-ways or other types of mechanical conveyors (driving gear for rollers of roller-ways B65G"
5.9679794,-2.122287,A23B4,"General methods for preserving meat, sausages, ...","General methods for preserving meat, sausages, fish or fish products[2,2006.01]"
3.0688806,0.6754754,A61L29,Materials for catheters or for coating catheter...,Materials for catheters or for coating catheters  (shape or structure of catheters A61M
11.506657,8.294981,H01F41,Apparatus or processes specially adapted for ma...,"Apparatus or processes specially adapted for manufacturing or assembling magnets, inductances or transformers; Apparatus or processes specially adapted for manufacturing materials characterised by their magnetic properties [1,2006.01]"
6.144809,2.3880942,B29C71,After-treatment of articles without altering th...,After-treatment of articles without altering their shape; Apparatus therefor  (B29C
10.695563,4.8907146,B25J18,"Arms[4,2006.01]","Arms[4,2006.01]"
3.1656952,-0.4121867,A61Q17,Barrier preparations; Preparations brought into...,"Barrier preparations; Preparations brought into direct contact with the skin for affording protection against external influences, e.g. sunlight, X-rays or other harmful rays, corrosive materials, bacteria or insect stings[2006.01]"
12.370543,3.157893,G02F1,Devices or arrangements for the control of the ...,"Devices or arrangements for the control of the intensity, colour, phase, polarisation or direction of light arriving from an independent light source, e.g. switching, gating or modulating; Non-linear optics[1,2,4,2006.01]Note(s)    [2]  This group covers only:•devices or arrangements, e.g. cells, the optical operation of which is modified by changing the optical properties of the medium of the devices or arrangements by the influence or control of physical parameters, e.g. electric fields, electric current, magnetic fields, sound or mechanical vibrations, stress or thermal effects;•devices or arrangements in which the electric or magnetic field component of the light beams influences the optical propertiesof the medium, i.e. non-linear optics;•control of light by electromagnetic waves, e.g. radio waves, or by electrons or other elementary particles."
10.846037,7.0172668,F16D48,"External control of clutches [6,2006.01]Note(s)...","External control of clutches [6,2006.01]Note(s)    [6]  This group does not cover actuation, which is covered by groups F16D"
11.988642,-2.0283716,A43B7,Footwear with health or hygienic arrangements[1...,"Footwear with health or hygienic arrangements[1,2006.01]"
6.886895,-0.05552245,A01K63,"Receptacles for live fish, e.g. aquaria  (keepn...","Receptacles for live fish, e.g. aquaria  (keepnets or other containers for keeping captured fish A01K"
10.102123,4.7496037,B60P3,,
10.009241,2.4021635,B65G47,Article or material-handling devices associated...,"Article or material-handling devices associated with conveyors; Methods employing such devices[1,2006.01]"
2.6736393,1.7945237,C08L31,Compositions of homopolymers or copolymers of c...,"Compositions of homopolymers or copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by an acyloxy radical of a saturated carboxylic acid, of carbonic acid, or of a haloformic acid (of hydrolysed polymers C08L"
10.1631365,2.53004,B65G1,"Storing articles, individually or in orderly ar...","Storing articles, individually or in orderly arrangement, in warehouses or magazines  (conveyor combinations in warehouses, magazines or workshops B65G"
4.9786615,-0.97730607,C10G55,"Treatment of hydrocarbon oils, in the absence o...","Treatment of hydrocarbon oils, in the absence of hydrogen, by at least one refining process and at least one cracking process [3,2006.01]"
10.4467535,4.373355,E02F3,Dredgers; Soil-shifting machines  (for special ...,Dredgers; Soil-shifting machines  (for special purposesE02F
4.1698575,0.84918886,C04B7,"Hydraulic cements[1,2006.01]","Hydraulic cements[1,2006.01]"
14.779489,4.3156304,G01S5,Position-fixing by co-ordinating two or more di...,"Position-fixing by co-ordinating two or more direction or position-line determinations; Position-fixing by co-ordinating two or more distance determinations[1,2,2006.01]"
5.927046,0.19531527,C22B1,,
-0.7265887,6.1783805,C10M101,"takesprecedence)[4,2006.01]","takesprecedence)[4,2006.01]"
11.695427,8.174413,H01F38,Adaptations of transformers or inductances for ...,"Adaptations of transformers or inductances for specific applications or functions [6,2006.01]"
3.0326924,2.084107,C08K5,,
14.429923,12.276968,F21W103,,
12.376357,0.22621152,B60C19,Tyre parts or constructions not otherwise provi...,"Tyre parts or constructions not otherwise provided for[1,2006.01]"
12.650352,3.030546,G03F9,"Registration or positioning of originals, masks...","Registration or positioning of originals, masks, frames, photographic sheets or textured or patternedsurfaces, e.g. automatically  (G03F"
12.437909,0.33819458,B60B1,Spoked wheels; Spokes thereof  (non-metallic B60B,Spoked wheels; Spokes thereof  (non-metallic B60B
11.497032,5.5611672,G01M1,,
14.078321,4.546233,H04W12,Security arrangements; Authentication; Protecti...,"Security arrangements; Authentication; Protecting privacy or anonymity[2009.01,2021.01]"
11.929681,5.841336,G01N9,Investigating density or specific gravity of ma...,"Investigating density or specific gravity of materials; Analysing materials by determining density or specific gravity[1,2006.01]"
4.847973,-3.031961,C12P13,Preparation of nitrogen-containing organic comp...,"Preparation of nitrogen-containing organic compounds[3,2006.01]"
8.511068,1.1697419,B65B55,"Preserving, protecting or purifying packages or...","Preserving, protecting or purifying packages or package contents in association with packaging  (by packaging under special atmospheric or gaseous conditions B65B"
5.1450753,-0.5775611,C01B3,Hydrogen; Gaseous mixtures containing hydrogen;...,"Hydrogen; Gaseous mixtures containing hydrogen; Separation of hydrogen from mixtures containing it; Purification of hydrogen  (production of water-gas or synthesis gas from solid carbonaceous material C10J)[3,2006.01]"
12.672935,4.9601216,G08B17,"Fire alarms; Alarms responsive to explosion[1,2...","Fire alarms; Alarms responsive to explosion[1,2006.01]"
9.965832,13.170585,H01Q15,"Devices for reflection, refraction, diffraction...","Devices for reflection, refraction, diffraction or polarisation of waves radiated from an antenna, e.g. quasi-optical devices (variable for purpose of altering directivity H01Q"
7.265664,3.0711293,B23B27,Tools for turning or boring machines  (for dril...,Tools for turning or boring machines  (for drilling machines B23B
13.14725,4.897069,G08C23,"Non-electric signal transmission systems, e.g. ...","Non-electric signal transmission systems, e.g. optical systems[1,2006.01]"
11.516999,3.6145487,A61H23,"Percussion or vibration massage, e.g. using sup...","Percussion or vibration massage, e.g. using supersonic vibration; Suction-vibration massage; Massage with moving diaphragms [1,2006.01]"
12.829185,4.362421,A63F9,covering the particular game.,covering the particular game.
10.906974,8.325842,H02K7,Arrangements for handling mechanical energy str...,"Arrangements for handling mechanical energy structurally associated with dynamo-electric machines, e.g. structural association with mechanicaldriving motors or auxiliary dynamo-electric machines[1,2006.01]"
11.45945,8.415977,H01F17,"Fixed inductances of the signal type [1,2006.01...","Fixed inductances of the signal type [1,2006.01]2 IPC (2023.01), Section HH01F"
2.6362376,1.7719704,C08F12,Homopolymers or copolymers of compounds having ...,"Homopolymers or copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by an aromatic carbocyclic ring[2,2006.01]"
2.0371988,1.8012996,C08F4,"Polymerisation catalysts [2,2006.01]","Polymerisation catalysts [2,2006.01]"
11.064228,8.149617,H02K35,"Generators with reciprocating, oscillating or v...","Generators with reciprocating, oscillating or vibrating coil system, magnet, armature or other part of the magnetic circuit  (arrangements for handling mechanical energy structurally associated with generators H02K"
6.0943165,-0.3073526,C07C273,"Preparation of urea or its derivatives, i.e. co...","Preparation of urea or its derivatives, i.e. compoundscontaining any of the groups the nitrogen atomsnot being part of nitro or nitroso groups [5,2006.01]"
11.901975,4.788881,B60Q9,Arrangement or adaptation of signal devices not...,Arrangement or adaptation of signal devices not provided for in one of main groups B60Q
9.401664,0.78956133,B43K7,Ball-point pens (multiple-point writing impleme...,Ball-point pens (multiple-point writing implements B43K
11.939706,4.6895843,G09B29,Maps (celestial maps G09B,Maps (celestial maps G09B
10.097672,2.6142209,B65G21,Supporting or protective framework or housings ...,"Supporting or protective framework or housings for endless load-carriers or traction elements of belt or chain conveyors[1,2006.01]"
3.653396,-1.8739798,C07C231,"Preparation of carboxylic acid amides [5,2006.01]","Preparation of carboxylic acid amides [5,2006.01]"
12.766117,2.765099,A61B3,Apparatus for testing the eyes; Instruments for...,"Apparatus for testing the eyes; Instruments for examining the eyes (eye inspection using ultrasonic, sonic or infrasonic waves A61B"
8.779779,0.8578313,B05B9,Spraying apparatus for discharge of liquid or o...,Spraying apparatus for discharge of liquid or other fluent material without essentially mixing with gas orvapour (B05B
7.9310474,8.31968,F02D45,Electrical control not provided for in groups F02D,Electrical control not provided for in groups F02D
14.552107,12.183228,F21Y115,Light-generating elements of semiconductor ligh...,Light-generating elements of semiconductor light sources[2016.01]
2.3458986,2.2317755,C08L93,Compositions of natural resins; Compositions of...,Compositions of natural resins; Compositions of derivatives thereof (of polysaccharides C08L
7.7845683,0.6896051,B01F27,Mixers with rotary stirring devices in fixed re...,Mixers with rotary stirring devices in fixed receptacles (magnetic mixers B01F
-0.62761956,6.0939245,C10N30,Specified physical or chemical property which i...,"Specified physical or chemical property which is improved by the additive characterising the lubricating composition, e.g. multifunctional additives[4,2006.01]"
7.4428387,0.9066118,B02C23,Auxiliary methods or auxiliary devices or acces...,Auxiliary methods or auxiliary devices or accessoriesspecially adapted for crushing or disintegrating not provided for in groups B02C
5.8767858,7.2943335,F24D17,"Domestic hot-water supply systems[1,2006.01,202...","Domestic hot-water supply systems[1,2006.01,2022.01]"
8.9783125,7.8211074,F04C27,Sealing arrangements in rotary-piston pumps spe...,"Sealing arrangements in rotary-piston pumps specially adapted for elastic fluids [1,2006.01]"
11.600697,2.534383,G09B23,"Models for scientific, medical, or mathematical...","Models for scientific, medical, or mathematical purposes, e.g. full-sized device for demonstration purposes (in the nature of toys A63H) [1,2006.01]"
13.902984,6.7764235,H03H11,"Networks using active elements [1,2006.01]","Networks using active elements [1,2006.01]"
6.110362,3.2476432,B29C53,"Shaping by bending, folding, twisting, straight...","Shaping by bending, folding, twisting, straightening or flattening; Apparatus therefor  (B29C"
3.6487424,-3.2212837,A61P5,,
3.8475513,-3.2814918,C07K5,Peptides having up to four amino acids in a ful...,"Peptides having up to four amino acids in a fully defined sequence; Derivatives thereof [4,2006.01]Note(s)    [6]  In this group, the following expression is used with the meaning indicated:•""first amino acid"" means the first amino acid from the left side, i.e. the N-terminal amino acid, of the peptide sequence."
5.949835,5.7627425,H01L37,,
8.052856,0.13496837,B01L3,"Containers or dishes for laboratory use, e.g. l...","Containers or dishes for laboratory use, e.g. laboratory glassware; Droppers [1,2006.01]Note(s)    [2023.01]  Petri dishes for enzymology or microbiology are classified in group C12M"
14.699476,12.013261,F21S8,Lighting devices intended for fixed installatio...,Lighting devices intended for fixed installation  (F21S
3.6787415,-1.7017837,C07C43,"Ethers; Compounds having   groups, groups or  g...","Ethers; Compounds having   groups, groups or  groups[1,2006.01]"
12.660721,6.156996,H04R31,Apparatus or processes specially adapted for th...,"Apparatus or processes specially adapted for the manufacture of transducers or diaphragms therefor[1,2006.01]IPC (2023.01), Section H 3"
11.917722,6.0298667,G01L19,"Details of, or accessories for, apparatus for m...","Details of, or accessories for, apparatus for measuring steady or quasi-steady pressure of a fluentmedium insofar as such details or accessories are not special to particular types of pressure gauges[1,2006.01]"
12.659119,4.6625085,G05B13,"Adaptive control systems, i.e. systems automati...","Adaptive control systems, i.e. systems automatically adjusting themselves to have a performance which is optimum according to some preassigned criterion  (G05B"
5.99693,3.076392,B29C44,Shaping by internal pressure generated in the m...,"Shaping by internal pressure generated in the material, e.g. swelling or foaming [6,2006.01]"
2.91246,2.0426233,C09J4,Adhesives based on organic non-macromolecular c...,"Adhesives based on organic non-macromolecular compounds having at least one polymerisable carbon-to-carbon unsaturated bond [5,2006.01]"
8.496369,1.8222979,A47K13,"Seats or covers for all kinds of closets [1,200...","Seats or covers for all kinds of closets [1,2006.01]"
5.1942725,2.9631429,E01C11,"Details of pavings[1,2006.01]","Details of pavings[1,2006.01]"
9.988157,4.326103,B64D11,Passenger or crew accommodation; Flight-deck in...,"Passenger or crew accommodation; Flight-deck installations not otherwise provided for [1,2006.01]"
6.0140963,1.8488946,C25C3,"Electrolytic production, recovery or refining o...","Electrolytic production, recovery or refining of metals by electrolysis of melts  (C25C"
6.624082,3.291842,B21D53,Making other particular articles  (making chain...,"Making other particular articles  (making chains or chain parts B21L)[1,2006.01]"
11.500528,8.409108,H01F30,Fixed transformers not covered by group H01F,Fixed transformers not covered by group H01F
5.31915,1.8588301,C04B38,"Porous mortars, concrete, artificial stone or c...","Porous mortars, concrete, artificial stone or ceramic ware; Preparation thereof  (treating slag with gases or gas generating material C04B"
8.846368,6.5276356,B64C23,"Influencing air flow over aircraft surfaces, no...","Influencing air flow over aircraft surfaces, not otherwise provided for[1,2006.01]"
3.0614395,0.6345935,A61L26,"Chemical aspects of, or use of materials for, l...","Chemical aspects of, or use of materials for, liquid bandages[7,2006.01]Note(s)    [7]  When classifying in group A61L"
4.888021,4.443427,D01H13,"Other common constructional features, details o...","Other common constructional features, details or accessories[1,5,2006.01]"
12.344475,3.1277714,G02C11,Non-optical adjuncts; Attachment thereof  (G02C,Non-optical adjuncts; Attachment thereof  (G02C
9.293997,6.376399,B63H20,"Outboard propulsion units, e.g. outboard motors...","Outboard propulsion units, e.g. outboard motors or Z-drives; Arrangements thereof on vessels[6,2006.01]"
8.202384,0.91184956,A61L2,Methods or apparatus for disinfecting or steril...,Methods or apparatus for disinfecting or sterilising materials or objects other than foodstuffs or contact lenses; Accessories therefor  (atomisers for disinfecting agents A61M; sterilisation of packages or package contents in association with packaging B65B
5.1862116,-2.0458379,C11C3,"Fats, oils or fatty acids obtained by chemical ...","Fats, oils or fatty acids obtained by chemical modificationof fats, oils or fatty acids, e.g. by ozonolysis (sulfonated fats or oils C07C"
5.4469852,-2.69232,A23K50,Feeding-stuffs specially adapted for particular...,Feeding-stuffs specially adapted for particular animals[2016.01]
5.822808,7.271891,F22B1,,
8.317564,-0.7301947,A01G24,Growth substrates; Culture media; Apparatus or ...,Growth substrates; Culture media; Apparatus or methods therefor (for mushrooms A01G
9.457457,2.27379,B31D5,Multiple-step processes for making three-dimens...,"Multiple-step processes for making three-dimensional articles[1,2006.01,2017.01]"
2.9590313,-2.6664252,C07D213,Heterocyclic compounds containing six-membered ...,"Heterocyclic compounds containing six-membered rings, not condensed with other rings, with one nitrogen atom as the only ring hetero atom and threeor more double bonds between ring members or between ring members and non-ring members[2,2006.01]"
6.800062,3.2753806,B21D37,Tools as parts of machines covered by this subc...,"Tools as parts of machines covered by this subclass  (forms or constructions of tools uniquely adapted for particular operations, see in the relevant groups for the operations)[1,2006.01]"
6.3552747,7.304257,F25D11,or F25D,or F25D
9.838014,13.032711,H01P3,Waveguides; Transmission lines of the waveguide...,"Waveguides; Transmission lines of the waveguide type[1,2006.01]"
7.474267,3.1032486,B24D5,"Bonded abrasive wheels, or wheels with inserted...","Bonded abrasive wheels, or wheels with inserted abrasive blocks, designed for acting only by their periphery; Bushings or mountings therefor[1,2006.01]"
5.3674235,7.3874755,F28F3,Plate-like or laminated elements; Assemblies of...,Plate-like or laminated elements; Assemblies of plate-like or laminated elements  (specially adapted formovement F28F
3.4793904,2.138609,C08L101,Compositions of unspecified macromolecular comp...,"Compositions of unspecified macromolecular compounds[2,2006.01]"
11.174186,2.2033443,A61J15,"Feeding-tubes for therapeutic purposes [1,2006.01]","Feeding-tubes for therapeutic purposes [1,2006.01]"
11.32834,2.2047067,A61B10,"Other methods or instruments for diagnosis, e.g...","Other methods or instruments for diagnosis, e.g. for vaccination diagnosis; Sex determination; Ovulation-period determination; Throat striking implements[1,4,2006.01]Note(s)    [5]  Attention is drawn to group A61F"
12.816818,2.796301,G02B26,Optical devices or arrangements for the control...,Optical devices or arrangements for the control of light using movable or deformable optical elements  (control of light by modification of the optical propertiesof the media of the elements involved therein G02F
5.354126,1.8653222,C23C24,Coating starting from inorganic powder  (sprayi...,Coating starting from inorganic powder  (spraying of the coating material in molten state C23C
10.027255,4.7790127,B60P7,"Securing or covering of load on vehicles [1,200...","Securing or covering of load on vehicles [1,2006.01]"
10.475874,7.2313766,F16D63,Brakes not otherwise provided for; Brakes combi...,Brakes not otherwise provided for; Brakes combining more than one of the types of groups F16D
15.290158,1.2380524,E05B19,"Keys; Accessories therefor  (making keys, see t...","Keys; Accessories therefor  (making keys, see the relevant places, e.g. B21D"
4.856173,0.8643718,C01B25,Phosphorus; Compounds thereof  (C01B,Phosphorus; Compounds thereof  (C01B
10.053524,1.4740139,B65H31,"Pile receivers (carriers used for associating, ...","Pile receivers (carriers used for associating, collating, or gathering articles B65H"
-0.62922835,6.0914855,C10M135,Lubricating compositions characterised by the a...,"Lubricating compositions characterised by the additive being an organic non-macromolecular compound containing sulfur, selenium or tellurium[4,2006.01]"
5.740077,0.2312672,C22B26,"Obtaining alkali, alkaline earth metals or magn...","Obtaining alkali, alkaline earth metals or magnesium[2,2006.01]"
9.658963,3.3698318,A41D1,,
6.611904,2.3613818,B23K10,"Welding or cutting by means of a plasma [5,2006...","Welding or cutting by means of a plasma [5,2006.01]"
13.223128,2.7034514,G03B13,Viewfinders; Focusing aids for cameras; Means f...,"Viewfinders; Focusing aids for cameras; Means for focusing for cameras; Autofocus systems for cameras[1,5,2006.01,2021.01]"
11.159792,4.756678,A63B102,"Application of clubs, bats, rackets or the like...","Application of clubs, bats, rackets or the like to the sporting activity[2015.01]"
9.843226,2.118709,B65B57,"Automatic control, checking, warning or safety ...","Automatic control, checking, warning or safety devices (registering wrapping or container-forming material fed from rolls B65B"
8.712449,2.18368,A01K1,"Housing animals; Equipment therefor [1,2006.01]","Housing animals; Equipment therefor [1,2006.01]"
8.951961,6.4732327,B64C27,"Rotorcraft; Rotors peculiar thereto [1,2006.01]","Rotorcraft; Rotors peculiar thereto [1,2006.01]"
14.994874,5.082833,H04L25,"Baseband systems[1,2006.01]","Baseband systems[1,2006.01]"
15.224076,4.7960744,H04W92,Interfaces specially adapted for wireless commu...,Interfaces specially adapted for wireless communication networks [2009.01]
9.85709,1.5617722,B65H19,"Changing the web roll[1,4,2006.01]","Changing the web roll[1,4,2006.01]"
8.070108,0.11513868,G01N15,Investigating characteristics of particles; Inv...,"Investigating characteristics of particles; Investigating permeability, pore-volume or surface-area of porous materials  (identification of microorganisms C12Q)[1,4,2006.01]"
13.552601,7.3024864,H02M1,TYPES OF CONVERSIONdc to dc,TYPES OF CONVERSIONdc to dc
10.865334,8.295474,H02K11,Structural association of dynamo-electric machi...,"Structural association of dynamo-electric machines with electric components or with devices for shielding, monitoring or protection  (casings, enclosures or supports H02K"
6.006813,8.037845,F25B49,Arrangement or mounting of control or safety de...,"Arrangement or mounting of control or safety devices[1,2006.01]"
14.656323,12.08546,F21Y103,"Elongate light sources, e.g. fluorescent tubes[...","Elongate light sources, e.g. fluorescent tubes[7,2006.01,2016.01]"
10.088608,4.7584605,B62B3,Hand carts having more than one axis carrying t...,"Hand carts having more than one axis carrying transport wheels; Steering devices therefor; Equipment therefor[1,2006.01]"
12.683691,3.8905954,G16Z99,Subject matter not provided for in other main g...,"Subject matter not provided for in other main groupsof this subclass[2019.01]IPC (2023.01), Section G 1"
7.925325,0.031667043,C12M1,"Apparatus for enzymology or microbiology[3,2006...","Apparatus for enzymology or microbiology[3,2006.01]Note(s)    [3]  This group covers:•apparatus where microorganisms or enzymes are produced or isolated;•apparatus where the characteristics of microorganisms or enzymes are investigated, e.g. which growth factors are necessary;•apparatus specially adapted to employ microorganisms or enzymes as ""reactants"" or biocatalysts;•apparatus of both the laboratory and industrial scale."
13.756534,5.715194,H04B3,Line transmission systems  (combined with near-...,Line transmission systems  (combined with near-field transmission systems H04B
5.9690137,8.059227,F25B31,"Compressor arrangements [1,2006.01]","Compressor arrangements [1,2006.01]"
7.9039426,2.890844,B26D3,Cutting work characterised by the nature of the...,"Cutting work characterised by the nature of the cut made; Apparatus therefor [1,3,2006.01]"
3.1100533,1.9608951,C08G73,Macromolecular compounds obtained by reactions ...,"Macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing nitrogen, with or without oxygen or carbon, not provided for in groups C08G"
12.333304,3.1800985,G09F19,Advertising or display means not otherwise prov...,"Advertising or display means not otherwise providedfor[1,2006.01]"
3.7030778,2.8835778,C08B11,"Preparation of cellulose ethers [1,2006.01]","Preparation of cellulose ethers [1,2006.01]"
11.194579,1.1101688,A61C19,Dental auxiliary appliances  (dental chairs or ...,"Dental auxiliary appliances  (dental chairs or accessories therefor, working stands whether or not combined with chairs A61G"
8.645066,7.9997916,F01M13,"Crankcase ventilating or breathing [2,2006.01]","Crankcase ventilating or breathing [2,2006.01]"
5.2847238,2.6450703,C03C15,"Surface treatment of glass, not in the form of ...","Surface treatment of glass, not in the form of fibres or filaments, by etching [1,2,2006.01]"
8.993132,2.4407878,B65D3,Rigid or semi-rigid containers having bodies or...,"Rigid or semi-rigid containers having bodies or peripheral walls of curved or partially-curved cross-section made by winding or bending paper without folding along defined lines [1,2006.01]"
4.3145227,3.5263016,D01D1,,
8.804356,7.8244696,F04D1,For handling specific fluids,For handling specific fluids
2.7907221,-2.626817,C07D409,Heterocyclic compounds containing two or more h...,"Heterocyclic compounds containing two or more hetero rings, at least one ring having sulfur atoms as the only ring hetero atoms [2,2006.01]"
5.041535,-3.6443493,A01H1,Processes for modifying genotypes  (A01H,Processes for modifying genotypes  (A01H
6.487597,0.24840078,B01J3,Processes of utilising sub-atmospheric or super...,"Processes of utilising sub-atmospheric or super-atmospheric pressure to effect chemical or physical change of matter; Apparatus therefor  (pressure vessels for containing or storing compressed, liquefied or solidified gases F17C) [1,2,2006.01]"
2.650408,-2.9362345,C07D513,Heterocyclic compounds containing in the conden...,"Heterocyclic compounds containing in the condensedsystem at least one hetero ring having nitrogen and sulfur atoms as the only ring hetero atoms, not provided for in groups C07D"
7.640073,7.9259295,F01N9,,
5.560695,1.369601,C22C5,"Alloys based on noble metals [1,2006.01]","Alloys based on noble metals [1,2006.01]"
4.994763,2.7541661,B44C5,,
