x,y,code,name,name_full
12.65805,4.1506624,G09B19,Teaching not covered by other main groups of th...,Teaching not covered by other main groups of this subclass (teaching or practice apparatus for gun-aiming or gun-laying F41G
6.128846,7.910986,F25B9,"Compression machines, plants or systems, in whi...","Compression machines, plants or systems, in which the refrigerant is air or other gas of low boiling point[1,2006.01]IPC (2023.01), Section F 1F25B"
6.227791,1.7765893,B21B45,"Devices for surface treatment of work, speciall...","Devices for surface treatment of work, specially combined with or arranged in, or specially adapted for use in connection with, metal-rolling mills  (B21B"
3.9275148,-3.178183,B82Y5,"Nanobiotechnology or nanomedicine, e.g. protein...","Nanobiotechnology or nanomedicine, e.g. protein engineering or drug delivery [2011.01]"
2.7658374,-2.6618822,C07D491,Heterocyclic compounds containing in the conden...,"Heterocyclic compounds containing in the condensedring system both one or more rings having oxygen atoms as the only ring hetero atoms and one or more rings having nitrogen atoms as the only ring hetero atoms, not provided for by groups C07D"
7.686805,7.842716,F01N13,Exhaust or silencing apparatus characterised by...,Exhaust or silencing apparatus characterised by constructional features[2010.01]
8.181715,0.99051195,B08B7,Cleaning by methods not provided for in a singl...,"Cleaning by methods not provided for in a single other subclass or a single group in this subclass[1,2006.01]"
3.6523883,-1.7266316,C07C47,"Compounds having —CHO groups [1,2006.01]","Compounds having —CHO groups [1,2006.01]"
3.2544823,2.071258,C08L79,Compositions of macromolecular compounds obtain...,"Compositions of macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing nitrogen with or without oxygen, or carbon only, not providedfor in groups C08L"
11.3104,2.2725463,A61F2,,
13.110717,3.6471255,G06T7,"Image analysis[6,2006.01,2017.01]","Image analysis[6,2006.01,2017.01]"
8.446474,1.0821936,B65G45,"Lubricating, cleaning, or clearing devices[1,20...","Lubricating, cleaning, or clearing devices[1,2006.01]"
3.295074,1.5815697,C09D183,Coating compositions based on macromolecular co...,"Coating compositions based on macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing silicon, with or without sulfur, nitrogen, oxygen, or carbon only; Coating compositions based on derivatives of such polymers [5,2006.01]"
8.50359,1.0780909,A47L11,"Machines for cleaning floors, carpets, furnitur...","Machines for cleaning floors, carpets, furniture, walls, or wall coverings[1,2006.01]"
14.44687,12.005061,G09F13,Illuminated signs; Luminous advertising  (G09F,Illuminated signs; Luminous advertising  (G09F
8.262057,-0.7034359,A01G9,"Cultivation in receptacles, forcing-frames or g...","Cultivation in receptacles, forcing-frames or greenhouses (of mushrooms A01G"
12.340168,1.960104,H01J37,Discharge tubes with provision for introducing ...,"Discharge tubes with provision for introducing objects or material to be exposed to the discharge, e.g. for the purpose of examination or processing thereof (H01J"
6.57043,1.7268236,F27D19,"Arrangement of controlling devices [1,2006.01]","Arrangement of controlling devices [1,2006.01]"
10.111182,4.245262,A61G7,Beds specially adapted for nursing; Devices for...,"Beds specially adapted for nursing; Devices for lifting patients or disabled persons  (equipment for beds, treatment tables, floor frames or the like for extending or stretching A61F"
6.3572297,-0.23407474,C05F5,,
5.8323803,1.9531773,B33Y70,Materials specially adapted for additive manufa...,"Materials specially adapted for additive manufacturing[2015.01,2020.01]"
9.118704,4.8124423,E06B5,"Doors, windows, or like closures for special pu...","Doors, windows, or like closures for special purposes;Border constructions therefor [1,2006.01]"
7.448167,5.6068926,H01R31,Coupling parts supported only by co-operation w...,"Coupling parts supported only by co-operation with counterpart[1,2006.01]"
8.895972,0.8362058,B05B13,Machines or plants for applying liquids or othe...,"Machines or plants for applying liquids or other fluent materials to surfaces of objects or other work by spraying, not covered by groups B05B"
13.815203,3.928887,H04N21,"Selective content distribution, e.g. interactiv...","Selective content distribution, e.g. interactive television orvideo on demand [VOD]  (real-time bi-directional transmission of motion video data H04N"
6.5385213,2.4053555,H01J9,Apparatus or processes specially adapted for th...,"Apparatus or processes specially adapted for the manufacture of electric discharge tubes, discharge lamps, or parts thereof; Recovery of material from discharge tubes or lamps [1,7,2006.01]"
12.130252,4.1939263,A61N2,,
5.1379128,2.2287827,C03C3,according to the glass composition.,according to the glass composition.
12.358388,0.17440028,B60C3,"Tyres characterised by transverse section[1,4,2...","Tyres characterised by transverse section[1,4,2006.01]"
3.8032398,1.7546986,C09D161,take precedence); Coating compositions based on...,"take precedence); Coating compositions based on derivatives of such polymers[5,2006.01]"
5.7110887,1.6133764,B22D19,take precedence; casting stereotype plates B41D,take precedence; casting stereotype plates B41D
5.591198,2.081332,C30B25,Single-crystal growth by chemical reaction of r...,"Single-crystal growth by chemical reaction of reactive gases, e.g. chemical vapour deposition growth[3,2006.01]"
6.4621477,7.118838,F25D3,Devices using other cold materials; Devices usi...,"Devices using other cold materials; Devices using cold-storage bodies[1,2006.01]"
15.182963,4.8241363,H04W56,Synchronisation arrangements [2009.01],Synchronisation arrangements [2009.01]
5.7637362,6.3934817,G01K17,"Measuring quantity of heat [1,2006.01]","Measuring quantity of heat [1,2006.01]"
11.772528,5.7230206,G01M15,"Testing of engines[1,4,2006.01]","Testing of engines[1,4,2006.01]"
6.1214094,6.467264,A61F7,Heating or cooling appliances for medical or th...,Heating or cooling appliances for medical or therapeutic treatment of the human body  (heating or cooling means in connection with bedsteads or mattresses A47C
2.4303932,2.0856555,C08L23,Compositions of homopolymers or copolymers of u...,"Compositions of homopolymers or copolymers of unsaturated aliphatic hydrocarbons having only one carbon-to-carbon double bond; Compositions of derivatives of such polymers [2,2006.01]"
8.402677,3.7462468,B23B45,"Hand-held or like portable drilling machines, e...","Hand-held or like portable drilling machines, e.g. drill guns; Equipment therefor  (details or components, e.g. casings, bodies, of portable power-driven tools not particularly related to the operation performed B25F"
2.7112827,-2.872121,C07D239,"Heterocyclic compounds containing 1,3-diazine o...","Heterocyclic compounds containing 1,3-diazine or hydrogenated 1,3-diazine rings [2,2006.01]"
4.1014366,0.89338505,C04B20,"Use of materials as fillers for mortars, concre...","Use of materials as fillers for mortars, concrete or artificial stone according to more than one of groups C04B"
12.422018,0.30758816,B60B3,"Disc wheels, i.e. wheels with load-supporting d...","Disc wheels, i.e. wheels with load-supporting disc body (non-metallic B60B"
4.6117697,3.7241592,D03D1,Woven fabrics designed to make specified articl...,"Woven fabrics designed to make specified articles[1,2006.01]"
11.084966,1.1638819,A61C17,"Devices for cleaning, polishing, rinsing or dry...","Devices for cleaning, polishing, rinsing or drying teeth, teeth cavities or prostheses  (instruments acting like a sandblast machine A61C"
6.194828,3.0606437,B29K75,Use of polyureas or polyurethanes as moulding m...,"Use of polyureas or polyurethanes as moulding material[4,2006.01]"
7.6204762,1.137043,B02C18,Disintegrating by knives or other cutting or te...,Disintegrating by knives or other cutting or tearing members which chop material into fragments  (slicingB26D); Mincing machines or similar apparatus usingworms or the like (machines for domestic use not covered otherwise A47J
4.8835588,0.8874091,H01B1,Characterised by the construction,Characterised by the construction
14.413473,12.299678,F21V8,"Use of light guides, e.g. fibre optic devices, ...","Use of light guides, e.g. fibre optic devices, in lightingdevices or systems[4,2006.01]"
3.1098092,1.5900776,C09D171,Coating compositions based on polyethers obtain...,Coating compositions based on polyethers obtained by reactions forming an ether link in the main chain  (based on polyacetals C09D
4.687199,3.1411414,D21F3,Press section of machines for making continuous...,"Press section of machines for making continuous webs of paper[1,2006.01]"
12.347388,0.2503484,B29D30,Producing pneumatic or solid tyres or parts the...,Producing pneumatic or solid tyres or parts thereof  (producing inner tubes B29D
8.246875,7.5112596,F02B39,"Component parts, details, or accessories relati...","Component parts, details, or accessories relating to driven charging or scavenging pumps, not provided for in groups F02B"
7.38273,4.378849,F16L39,"takes precedence)[1,2006.01]","takes precedence)[1,2006.01]"
8.273069,7.0217814,F01D5,Blades; Blade-carrying members  (nozzle boxes F01D,Blades; Blade-carrying members  (nozzle boxes F01D
9.278851,4.135378,A47F1,FURNITURE AND FITTINGS ADAPTED TO PARTICULAR AR...,FURNITURE AND FITTINGS ADAPTED TO PARTICULAR ARTICLES OR PRODUCTS
5.549555,-2.3171313,A23G1,"Cocoa; Cocoa products, e.g. chocolate; Substitu...","Cocoa; Cocoa products, e.g. chocolate; Substitutes therefor[1,2006.01]"
11.907957,4.779547,B60Q5,Arrangement or adaptation of acoustic signal de...,"Arrangement or adaptation of acoustic signal devices[1,2006.01]"
12.984984,2.5081859,G02B9,takes precedence; having only one simple lens G02B,takes precedence; having only one simple lens G02B
15.148907,8.116725,B61L15,Indicators provided on the vehicle or vehicle t...,"Indicators provided on the vehicle or vehicle train for signalling purposes[1,2006.01]"
8.442733,8.305841,F02D9,Controlling engines by throttling air or fuel-a...,"Controlling engines by throttling air or fuel-and-air induction conduits or exhaust conduits [1,2006.01]"
15.222042,4.8871484,H04B7,"Radio transmission systems, i.e. using radiatio...","Radio transmission systems, i.e. using radiation field  (H04B"
8.995231,7.8950143,F16N7,Arrangements for supplying oil or unspecified l...,"Arrangements for supplying oil or unspecified lubricant from a stationary reservoir or the equivalent in or on the machine or member to be lubricated[1,2006.01]"
14.92769,1.5304476,E05D11,"Additional features or accessories of hinges[1,...","Additional features or accessories of hinges[1,2006.01]"
4.676077,-3.4803407,G01N33,Investigating or analysing materials by specifi...,Investigating or analysing materials by specific methods not covered by groups G01N
10.051139,7.01328,F16H55,Elements with teeth or friction surfaces for co...,"Elements with teeth or friction surfaces for conveying motion; Worms, pulleys or sheaves for gearing mechanisms (of screw-and-nut gearing F16H"
5.7554474,-0.29727617,F23G5,"Methods or apparatus, e.g. incinerators, specia...","Methods or apparatus, e.g. incinerators, specially adapted for combustion of waste or low-grade fuels[1,4,2006.01]"
7.1457815,1.0269166,F26B17,Machines or apparatus for drying materials in l...,"Machines or apparatus for drying materials in loose, plastic, or fluidised form, e.g. granules, staple fibres, with progressive movement  (F26B"
8.745562,4.2595367,F41A3,"Breech mechanism, e.g. locks [5,2006.01]","Breech mechanism, e.g. locks [5,2006.01]"
13.439264,7.980203,H02S20,Supporting structures for PV modules [2014.01]N...,Supporting structures for PV modules [2014.01]Note(s)    [2014.01]  Supporting structures also intended for use with solar heat collectors should also be classified in groups F24S
5.6068487,1.3339506,C22C9,"Alloys based on copper[1,2006.01]","Alloys based on copper[1,2006.01]"
5.6910524,-2.4089246,A21D8,Methods for preparing or baking dough  (treatme...,Methods for preparing or baking dough  (treatment of flour or dough by adding materials A21D
8.941637,6.6108103,F03D9,Adaptations of wind motors for special use; Com...,Adaptations of wind motors for special use; Combinations of wind motors with apparatus driven thereby; Wind motors specially adapted for installation in particular locations  (hybrid wind-photovoltaic energy systems for the generation of electric power H02S
11.110019,4.1688056,A61H3,Appliances for aiding patients or disabled pers...,Appliances for aiding patients or disabled persons to walk about (apparatus for helping babies to walk A47D
7.928062,4.7321386,E21B17,Drilling rods or pipes; Flexible drill strings;...,"Drilling rods or pipes; Flexible drill strings; Kellies; Drill collars; Sucker rods; Casings; Tubings  (rod couplings in general F16D; tubes or tube couplings in general F16L)[1,2006.01]"
8.817437,1.4802762,B67C7,"Concurrent cleaning, filling, and closing of bo...","Concurrent cleaning, filling, and closing of bottles; Processes or devices for at least two of these operations[1,2006.01]"
11.787138,5.9815674,G01F25,Testing or calibration of apparatus for measuri...,"Testing or calibration of apparatus for measuring volume, volume flow or liquid level or for metering by volume[1,2006.01,2022.01]"
9.043784,2.608648,B65D85,"Containers, packaging elements or packages, spe...","Containers, packaging elements or packages, specially adapted for particular articles or materials  (B65D"
6.309617,5.1996503,H05K9,Screening of apparatus or components against el...,Screening of apparatus or components against electric or magnetic fields  (devices for absorbing radiation from an antenna H01Q
8.864239,6.556547,F03D80,"Details, components or accessories not provided...","Details, components or accessories not provided for in groups F03D"
8.499797,0.95252514,A47L9,"Details or accessories of suction cleaners, e.g...","Details or accessories of suction cleaners, e.g. mechanical means for controlling the suction or for effecting pulsating action; Storing devices specially adapted to suction cleaners or parts thereof; Carrying-vehicles specially adapted for suction cleaners[1,2006.01]"
13.3219595,3.671876,G06T17,MANIPULATING 3D MODELS OR IMAGES FOR COMPUTER G...,MANIPULATING 3D MODELS OR IMAGES FOR COMPUTER GRAPHICS
9.359796,6.341451,B63H21,Use of propulsion power plant or units on vesse...,"Use of propulsion power plant or units on vessels[1,6,2006.01]Note(s)This group covers:•arrangements of propulsion power plant or units on vessels;•to some extent, adaptations of such plant or units to facilitate such arrangements."
6.943674,0.13781849,B01D19,"Degasification of liquids [1,2006.01]","Degasification of liquids [1,2006.01]"
2.9099758,-1.8126713,C09B57,"Other synthetic dyes of known constitution[1,20...","Other synthetic dyes of known constitution[1,2006.01]"
12.424969,2.6680274,G02B23,"Telescopes, e.g. binoculars; Periscopes; Instru...","Telescopes, e.g. binoculars; Periscopes; Instruments for viewing the inside of hollow bodies; Viewfinders; Optical aiming or sighting devices [1,4,2006.01]"
12.090124,5.8627567,G01L1,Measurements of differential or multiple pressu...,Measurements of differential or multiple pressure values
10.027631,4.6332793,B62B9,Accessories or details specially adapted for ch...,Accessories or details specially adapted for children'scarriages or perambulators  (providing for travelling on snow B62B
5.9332414,8.131198,F25B6,"Compression machines, plants or systems, with s...","Compression machines, plants or systems, with several condenser circuits [5,2006.01]"
11.176334,1.1148179,A61C5,"Filling or capping teeth[1,2006.01,2017.01]","Filling or capping teeth[1,2006.01,2017.01]"
10.042727,5.6340146,B61F5,Constructional details of bogies; Connections b...,"Constructional details of bogies; Connections between bogies and vehicle underframes; Arrangements or devices for adjusting or allowing self-adjustment of wheel axles or bogies when rounding curves[1,2006.01]"
3.980732,1.0272654,C04B24,may be given for an organic retarder added to t...,may be given for an organic retarder added to the mortar composition.
15.191536,4.7528105,H04W84,Network topologies[2009.01],Network topologies[2009.01]
9.03757,1.7656643,B05B11,Single-unit hand-held apparatus in which flow o...,"Single-unit hand-held apparatus in which flow of contents is produced by the muscular force of the operator at the moment of use [1,2,2006.01,2023.01]"
4.5084896,-0.6702541,B01J37,"Processes, in general, for preparing catalysts;...","Processes, in general, for preparing catalysts; Processes, in general, for activation of catalysts[4,2006.01]"
8.836638,4.93287,E04C3,Structural elongated elements designed for load...,"Structural elongated elements designed for load-supporting (as building aids E04G)[1,2006.01]"
8.909145,8.242413,F04B45,Pumps or pumping installations having flexible ...,"Pumps or pumping installations having flexible working members and specially adapted for elastic fluids[1,2006.01]"
8.243076,-0.6844726,A01G13,Protection of plants (apparatus for the destruc...,"Protection of plants (apparatus for the destruction of vermin or noxious animals A01M; use of chemical materials therefor, composition of protective materials, e.g. grafting wax, A01N)[1,2006.01]"
12.943731,2.7808454,G02B30,Optical systems or apparatus for producing thre...,"Optical systems or apparatus for producing three-dimensional [3D] effects, e.g. stereoscopic images  (in microscopes G02B"
10.291878,5.1498113,B62D55,Endless-track vehicles (steering aspects B62D,Endless-track vehicles (steering aspects B62D
12.39031,0.24568781,B60C7,Non-inflatable or solid tyres  (B60C,Non-inflatable or solid tyres  (B60C
5.912013,7.4687824,F24H4,Fluid heaters characterised by the use of heat ...,"Fluid heaters characterised by the use of heat pumps[5,2006.01]"
12.763321,4.2819695,A01K29,"Other apparatus for animal husbandry [1,2006.01...","Other apparatus for animal husbandry [1,2006.01]Aviculture; Testing, cleaning, stamping, or grading eggs"
12.763995,7.118315,B60L55,Arrangements for supplying energy stored within...,"Arrangements for supplying energy stored within a vehicle to a power network, i.e. vehicle-to-grid [V2G]arrangements[2019.01]"
12.3118105,5.649484,G01H17,"Measuring mechanical vibrations or ultrasonic, ...","Measuring mechanical vibrations or ultrasonic, sonicor infrasonic waves, not provided for in the other groups of this subclass[4,2006.01]IPC (2023.01), Section G 1"
6.658689,2.353864,B23K9,Arc welding or cutting (electro-slag welding B23K,Arc welding or cutting (electro-slag welding B23K
8.936247,2.4646416,A47G21,Table-ware (crumb trays A47L,Table-ware (crumb trays A47L
3.6095715,1.7368994,C09D5,"Coating compositions, e.g. paints, varnishes or...","Coating compositions, e.g. paints, varnishes or lacquers, characterised by their physical nature or the effects produced; Filling pastes [1,5,2006.01]"
9.375027,-0.40540943,A24B3,"takes precedence)[1,2006.01]","takes precedence)[1,2006.01]"
9.796656,2.1405022,B65B5,Packaging individual articles in containers or ...,"Packaging individual articles in containers or receptacles, e.g. bags, sacks, boxes, cartons, cans, jars[1,2006.01]"
4.18081,-2.9215415,A61K36,Medicinal preparations of undetermined constitu...,"Medicinal preparations of undetermined constitutioncontaining material from algae, lichens, fungi or plants, or derivatives thereof, e.g. traditional herbal medicines[2006.01]Note(s)    [2006.01]  1.In this group, common names of plants, where given, are presented in brackets following their corresponding Latin names.2.In this group, it is desirable to add the indexing codes A61K"
9.645128,5.3787775,B62D21,"Understructures, i.e. chassis frame on which a ...","Understructures, i.e. chassis frame on which a vehicle body may be mounted  (combined frame and vehicle body B62D"
8.793553,4.824916,E04F21,Implements for finishing work on buildings  (fo...,"Implements for finishing work on buildings  (for working or treating building elements of stone or stone-like material B28D; designed specifically for special details provided for in the other groups of this subclass, see the relevant groups for the details) [1,2006.01]"
8.935963,8.628981,F02M59,Pumps specially adapted for fuel-injection and ...,Pumps specially adapted for fuel-injection and not provided for in groups F02M
5.780897,6.37311,G01K13,Thermometers specially adapted for specific pur...,"Thermometers specially adapted for specific purposes[1,2006.01,2021.01]"
2.6855812,1.8510458,C08L33,Compositions of homopolymers or copolymers of c...,"Compositions of homopolymers or copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and only one being terminated by only one carboxyl radical, or of salts, anhydrides, esters, amides, imides, or nitriles thereof; Compositions of derivatives of such polymers[2,2006.01]"
11.92518,5.9998217,G01L27,Testing or calibrating of apparatus for measuri...,"Testing or calibrating of apparatus for measuring fluid pressure[1,2,2006.01]"
8.800476,8.039696,F04B35,Piston pumps specially adapted for elastic flui...,"Piston pumps specially adapted for elastic fluids and characterised by the driving means to their working members, or by combination with, or adaptation to, specific driving engines or motors, not otherwise provided for[1,2006.01]"
12.872779,3.0126843,F41G1,,
2.7117062,3.453376,C11D1,Detergent compositions based essentially on sur...,"Detergent compositions based essentially on surface-active compounds; Use of these compounds as a detergent[1,2006.01]Note(s)In groups C11D"
11.947578,4.743611,G08G1,,
6.56133,1.7289053,F27D21,Arrangement of monitoring devices; Arrangements...,"Arrangement of monitoring devices; Arrangements of safety devices[1,2006.01]"
12.725041,2.9160326,G01M11,Testing of optical apparatus; Testing structure...,"Testing of optical apparatus; Testing structures by optical methods not otherwise provided for[1,2006.01]"
6.645796,2.384353,B23K103,"Materials to be soldered, welded or cut [5,2006...","Materials to be soldered, welded or cut [5,2006.01]"
6.219004,-3.7641513,A01P7,Arthropodicides[2006.01],Arthropodicides[2006.01]
9.850892,7.5070114,F16C35,"Rigid support of bearing units; Housings, e.g. ...","Rigid support of bearing units; Housings, e.g. caps, covers (F16C"
12.380332,0.19695926,B60C13,"Tyre sidewalls; Protecting, decorating, marking...","Tyre sidewalls; Protecting, decorating, marking, or the like, thereof (B60C"
8.097787,4.304295,F16B25,Screws that form threads in the body into which...,"Screws that form threads in the body into which theyare screwed, e.g. wood screws, self-tapping screws[1,4,2006.01]"
3.7084813,-3.1734154,A61P1,,
9.796229,7.4786015,F16C17,Sliding-contact bearings for exclusively rotary...,Sliding-contact bearings for exclusively rotary movement (F16C
3.7776487,-3.0100238,A61K51,Preparations containing radioactive substances ...,"Preparations containing radioactive substances for use in therapy or testing in vivo[6,2006.01]Note(s)    [6]  In this group, it is desirable to add the indexing codes ofgroups A61K"
12.470769,2.8016396,G02B1,Special structures: according to purpose; with ...,Special structures: according to purpose; with variable magnification; with reflecting surfaces
12.382645,0.21177177,B60C9,Reinforcements or ply arrangement of pneumatic ...,Reinforcements or ply arrangement of pneumatic tyres (inserts having reinforcing means B60C
13.574516,8.620109,H02P9,Arrangements for controlling electric generator...,"Arrangements for controlling electric generators for the purpose of obtaining a desired output[1,2006.01]"
11.700292,4.868225,B62D15,"Steering not otherwise provided for [1,2006.01]","Steering not otherwise provided for [1,2006.01]"
6.872747,7.1746197,F24F13,"Details common to, or for air-conditioning, air...","Details common to, or for air-conditioning, air-humidification, ventilation or use of air currents for screening[1,2006.01]"
10.630758,3.6427665,A01C21,"Methods of fertilising[1,2006.01]","Methods of fertilising[1,2006.01]"
13.1371565,3.1595008,H04N25,Circuitry of solid-state image sensors [SSIS]; ...,Circuitry of solid-state image sensors [SSIS]; Control thereof[2023.01]
14.675869,12.006748,F21W131,Use or application of lighting devices or syste...,Use or application of lighting devices or systems not provided for in groups F21W
10.655906,7.1807313,B60T17,"Component parts, details, or accessories of bra...","Component parts, details, or accessories of brake systems not covered by groups B60T"
5.221766,0.2598159,H01M8,"Fuel cells; Manufacture thereof [2,2006.01,2016...","Fuel cells; Manufacture thereof [2,2006.01,2016.01]Note(s)    [2]  In this group, the following expression is used with the meaning indicated:•""Fuel cell"" means an electrochemical generator wherein the reactants are supplied from outside."
2.7245018,1.8306019,C08F220,Copolymers of compounds having one or more unsa...,"Copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and only one being terminated by only one carboxyl radical or a salt, anhydride, ester, amide, imide, or nitrile thereof[2,2006.01]"
9.259513,8.46302,B60T15,"Construction, arrangement, or operation of valv...","Construction, arrangement, or operation of valves incorporated in power brake systems and not covered by groups B60T"
11.778841,5.9077134,F17D5,Protection or supervision of installations  (ar...,Protection or supervision of installations  (arrangements for protecting foundations E02D
-0.64331895,6.0760865,C10N50,Form in which the lubricant is applied to the m...,"Form in which the lubricant is applied to the material being lubricated [4,2006.01]"
4.7020845,-0.9484219,C07C1,Preparation of hydrocarbons from one or more co...,"Preparation of hydrocarbons from one or more compounds, none of them being a hydrocarbon[1,2006.01]"
11.705001,3.3861969,G02C5,"Constructions of non-optical parts [1,2006.01]","Constructions of non-optical parts [1,2006.01]"
5.296289,1.8156712,C23C30,Coating with metallic material characterised on...,"Coating with metallic material characterised only by the composition of the metallic material, i.e. not characterised by the coating process  (C23C"
8.400533,7.7981825,F02F7,"Casings, e.g. crankcases [1,2006.01]","Casings, e.g. crankcases [1,2006.01]"
12.3464365,2.311849,A61N5,,
10.178098,6.9502325,F16H19,Gearings comprising essentially only toothed ge...,Gearings comprising essentially only toothed gears or friction members and not capable of conveying indefinitely-continuing rotary motion  (with intermittently-driving members F16H
5.7023277,7.36216,F28F27,Control arrangements or safety devices speciall...,"Control arrangements or safety devices specially adapted for heat-exchange or heat-transfer apparatus[1,2006.01]"
6.678337,3.2371652,B21D51,Making hollow objects (from thick-walled or non...,Making hollow objects (from thick-walled or non-uniform tubes B21K
8.360244,7.046992,F01D15,Adaptations of machines or engines for special ...,"Adaptations of machines or engines for special use; Combinations of engines with devices driven thereby  (regulating or controlling, see the relevant groups; aspects predominantly concerning driven devices, see the relevant classes for the devices) [1,2006.01]"
8.265829,7.3895106,F04D27,"Control, e.g. regulation, of pumps, pumping ins...","Control, e.g. regulation, of pumps, pumping installations or pumping systems specially adapted for elastic fluids[1,2006.01]"
5.946009,-0.10405132,B01D53,Separation of gases or vapours; Recovering vapo...,"Separation of gases or vapours; Recovering vapours of volatile solvents from gases; Chemical or biological purification of waste gases, e.g. engine exhaust gases, smoke, fumes, flue gases or aerosols  (recovery of volatile solvents by condensation B01D"
14.591182,6.893418,G11C13,Digital stores characterised by the use of stor...,Digital stores characterised by the use of storage elements not covered by groups G11C
2.8002882,-1.7685717,H10K85,Organic materials used in the body or electrode...,"Organic materials used in the body or electrodes of devices covered by this subclass [2023.01]Note(s)    [2023.01]  This group only covers organic materials for their electrical or other properties, insofar as they are specially adapted for the devices covered by this subclass."
14.178582,6.6715145,H03M1,,
13.455067,4.0634537,G06F113,Details relating to the application field [2020...,Details relating to the application field [2020.01]
8.27793,4.323478,F16B19,"Bolts without screw-thread; Pins, including def...","Bolts without screw-thread; Pins, including deformable elements (in screwed connections F16B"
11.884555,4.805465,B60K28,"Safety devices for propulsion-unit control, spe...","Safety devices for propulsion-unit control, specially adapted for, or arranged in, vehicles, e.g. preventing fuel supply or ignition in the event of potentially dangerous conditions (for electrically-propelled vehicles B60L"
3.7549434,-3.2003074,A61P43,"Drugs for specific purposes, not provided for i...","Drugs for specific purposes, not provided for in groups A61P"
3.7387855,2.28694,C08J9,Working-up of macromolecular substances to poro...,"Working-up of macromolecular substances to porousor cellular articles or materials; After-treatment thereof (mechanical aspects of shaping of plastics or substances in a plastic state for the production of porous or cellular articles B29C) [2,2006.01]"
5.7062364,0.2589196,C22B3,Extraction of metal compounds from ores or conc...,"Extraction of metal compounds from ores or concentrates by wet processes [1,5,2006.01]Note(s)    [1,    2006.01]  When classifying in this group, the nature of any metal which is considered to represent information of interest for search may also be classified in the main groups only of C22B"
6.118729,5.798271,H01C7,Non-adjustable resistors formed as one or more ...,Non-adjustable resistors formed as one or more layers or coatings; Non-adjustable resistors made from powdered conducting material or powdered semi-conducting material with or without insulating material (consisting of loose powdered or granular material H01C
2.7145095,1.8218184,C08F2,"Processes of polymerisation [2,2006.01]","Processes of polymerisation [2,2006.01]"
4.382438,1.2250545,C04B33,Clay-wares (monolithic refractories or refracto...,Clay-wares (monolithic refractories or refractory mortars C04B
11.132537,5.448019,B60S5,"Servicing, maintaining, repairing, or refitting...","Servicing, maintaining, repairing, or refitting of vehicles (vehicles adapted to carry a workshop for servicing or maintenance B60P"
8.68534,4.3489957,F16B2,"takes precedence)[1,2006.01]","takes precedence)[1,2006.01]"
4.5171247,3.4325392,D21H13,"Pulp or paper, comprising synthetic cellulose o...","Pulp or paper, comprising synthetic cellulose or non-cellulose fibres or web-forming material  (chemical features in the manufacture of artificial fibres D01F)[5,2006.01]"
10.227776,4.6906805,B66F11,Lifting devices specially adapted for particula...,"Lifting devices specially adapted for particular uses not otherwise provided for  (ground-engaging vehicle fittings for supporting, lifting or manoeuvring the vehicle B60S"
10.240122,5.8657894,B62D61,"Motor vehicles or trailers, characterised by th...","Motor vehicles or trailers, characterised by the arrangement or number of wheels, not otherwise provided for, e.g. four wheels in diamond pattern[1,2006.01]"
13.168709,3.7612238,G06V10,,
6.028764,7.0144467,G21C15,Cooling arrangements within the pressure vessel...,"Cooling arrangements within the pressure vessel containing the core; Selection of specific coolants[1,2006.01]"
9.679677,5.0225573,B62D65,"Designing, manufacturing, e.g. assembling, faci...","Designing, manufacturing, e.g. assembling, facilitating disassembly, or structurally modifying motor vehicles or trailers, not otherwise provided for[1,2006.01]"
3.1915085,0.7621628,C08L89,Compositions of proteins; Compositions of deriv...,"Compositions of proteins; Compositions of derivatives thereof[2,2006.01]"
2.7547684,1.850327,C08F222,Copolymers of compounds having one or more unsa...,"Copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by a carboxyl radical and containing at least one other carboxyl radical in the molecule; Salts, anhydrides, esters, amides, imides, or nitriles thereof[2,2006.01]"
8.786682,1.7349991,B67D1,,
8.283704,4.2865663,F16B39,"Locking of screws, bolts, or nuts  (wall-dowels...","Locking of screws, bolts, or nuts  (wall-dowels F16B"
11.843322,5.8891044,G01F1,Measuring the volume flow or mass flow of fluid...,Measuring the volume flow or mass flow of fluid or fluent solid material wherein the fluid passes througha meter in a continuous flow  (measuring a proportion of the volume flow G01F
13.434195,7.972187,H02S30,Structural details of PV modules other than tho...,Structural details of PV modules other than those related to light conversion  (semiconductor device aspects of modules of electrolytic light sensitive devicesH01G
7.890484,4.443292,F16L15,Screw-threaded joints; Forms of screw-threads f...,"Screw-threaded joints; Forms of screw-threads for such joints[1,2006.01]"
7.045772,3.608946,G21C17,"Monitoring; Testing[1,2006.01]","Monitoring; Testing[1,2006.01]"
15.141562,4.665914,H04W48,Access restriction (access security to prevent ...,Access restriction (access security to prevent unauthorised access H04W
9.602033,1.0653948,G03G15,Apparatus for electrographic processes using a ...,Apparatus for electrographic processes using a charge pattern (G03G
